OBJECTID,Folder,Image,Object,Confidence,frame_idx,Latitude,Longitude,Photo_Link,Field9,Field10,Field11,Field12,Z
227,,image21.jpg,Clear,0,21,31.08984833,29.96438667,C:\Road_Project\inference_data\nan\image21.jpg,,,,,127.1
228,,image22.jpg,Crack,0.671138704,22,31.089855,29.96446667,C:\Road_Project\inference_data\nan\image22.jpg,,,,,127.3
229,,image23.jpg,Clear,0,23,31.08986167,29.96454167,C:\Road_Project\inference_data\nan\image23.jpg,,,,,127.2
230,,image24.jpg,Clear,0,24,31.089865,29.96460833,C:\Road_Project\inference_data\nan\image24.jpg,,,,,127.1
231,,image25.jpg,Clear,0,25,31.08986667,29.964665,C:\Road_Project\inference_data\nan\image25.jpg,,,,,127
232,,image26.jpg,Manhole,0.373715103,26,31.08987333,29.96471,C:\Road_Project\inference_data\nan\image26.jpg,,,,,126.8
233,,image27.jpg,Crack,0.25581795,27,31.08987667,29.96475,C:\Road_Project\inference_data\nan\image27.jpg,,,,,127
234,,image28.jpg,Clear,0,28,31.08987833,29.964795,C:\Road_Project\inference_data\nan\image28.jpg,,,,,127.1
235,,image29.jpg,Crack,0.606591702,29,31.089885,29.96485167,C:\Road_Project\inference_data\nan\image29.jpg,,,,,127.1
236,,image29.jpg,Crack,0.280549079,29,31.08990667,29.96491,C:\Road_Project\inference_data\nan\image29.jpg,,,,,126.9
237,,image30.jpg,Clear,0,30,31.08992,29.96496833,C:\Road_Project\inference_data\nan\image30.jpg,,,,,126.6
238,,image31.jpg,Clear,0,31,31.08993167,29.96501667,C:\Road_Project\inference_data\nan\image31.jpg,,,,,126.3
239,,image32.jpg,Clear,0,32,31.08994167,29.96504667,C:\Road_Project\inference_data\nan\image32.jpg,,,,,125.8
240,,image33.jpg,Clear,0,33,31.08995,29.965065,C:\Road_Project\inference_data\nan\image33.jpg,,,,,125.3
241,,image34.jpg,Clear,0,34,31.089955,29.965085,C:\Road_Project\inference_data\nan\image34.jpg,,,,,124.4
242,,image35.jpg,Clear,0,35,31.08995667,29.96511167,C:\Road_Project\inference_data\nan\image35.jpg,,,,,124.2
243,,image36.jpg,Clear,0,36,31.089965,29.96515,C:\Road_Project\inference_data\nan\image36.jpg,,,,,124
244,,image37.jpg,Clear,0,37,31.08997833,29.96520167,C:\Road_Project\inference_data\nan\image37.jpg,,,,,123.1
245,,image38.jpg,Crack,0.523203373,38,31.089985,29.96526167,C:\Road_Project\inference_data\nan\image38.jpg,,,,,122.4
246,,image38.jpg,Crack,0.209684059,38,31.08999333,29.96532167,C:\Road_Project\inference_data\nan\image38.jpg,,,,,121.5
247,,image39.jpg,Crack,0.22029148,39,31.08999833,29.96537667,C:\Road_Project\inference_data\nan\image39.jpg,,,,,121.1
248,,image40.jpg,Clear,0,40,31.09000333,29.96544,C:\Road_Project\inference_data\nan\image40.jpg,,,,,120.3
249,,image41.jpg,Clear,0,41,31.090015,29.96550833,C:\Road_Project\inference_data\nan\image41.jpg,,,,,119.4
250,,image42.jpg,Clear,0,42,31.09002333,29.96557333,C:\Road_Project\inference_data\nan\image42.jpg,,,,,118.5
251,,image43.jpg,Crack,0.671545446,43,31.09002833,29.96564667,C:\Road_Project\inference_data\nan\image43.jpg,,,,,118.7
252,,image44.jpg,Clear,0,44,31.09004,29.96572167,C:\Road_Project\inference_data\nan\image44.jpg,,,,,118.6
253,,image45.jpg,Crack,0.340045869,45,31.09005167,29.96579,C:\Road_Project\inference_data\nan\image45.jpg,,,,,119
254,,image46.jpg,Clear,0,46,31.09006333,29.96584833,C:\Road_Project\inference_data\nan\image46.jpg,,,,,119
255,,image47.jpg,Crack,0.26701805,47,31.09006833,29.96589667,C:\Road_Project\inference_data\nan\image47.jpg,,,,,119
256,,image48.jpg,Clear,0,48,31.09007167,29.96594167,C:\Road_Project\inference_data\nan\image48.jpg,,,,,118.8
257,,image49.jpg,Clear,0,49,31.09007667,29.96599167,C:\Road_Project\inference_data\nan\image49.jpg,,,,,119.1
258,,image50.jpg,Clear,0,50,31.09008,29.96604167,C:\Road_Project\inference_data\nan\image50.jpg,,,,,119.9
259,,image51.jpg,Clear,0,51,31.09008167,29.966095,C:\Road_Project\inference_data\nan\image51.jpg,,,,,120.2
260,,image52.jpg,Clear,0,52,31.09008667,29.966155,C:\Road_Project\inference_data\nan\image52.jpg,,,,,120.7
261,,image53.jpg,Clear,0,53,31.09009167,29.96621833,C:\Road_Project\inference_data\nan\image53.jpg,,,,,120.7
262,,image54.jpg,Clear,0,54,31.09009833,29.966285,C:\Road_Project\inference_data\nan\image54.jpg,,,,,121
263,,image55.jpg,Clear,0,55,31.09010333,29.96635667,C:\Road_Project\inference_data\nan\image55.jpg,,,,,120.8
264,,image56.jpg,Clear,0,56,31.09010833,29.96643667,C:\Road_Project\inference_data\nan\image56.jpg,,,,,120.6
265,,image57.jpg,Crack,0.396708548,57,31.09011167,29.96652833,C:\Road_Project\inference_data\nan\image57.jpg,,,,,121
266,,image58.jpg,Clear,0,58,31.09012167,29.966615,C:\Road_Project\inference_data\nan\image58.jpg,,,,,120.9
267,,image59.jpg,Clear,0,59,31.090125,29.96669667,C:\Road_Project\inference_data\nan\image59.jpg,,,,,120.9
268,,image60.jpg,Clear,0,60,31.09012833,29.96678,C:\Road_Project\inference_data\nan\image60.jpg,,,,,121.3
269,,image61.jpg,Clear,0,61,31.09014,29.966865,C:\Road_Project\inference_data\nan\image61.jpg,,,,,121.6
270,,image62.jpg,Crack,0.467362374,62,31.09015667,29.96695,C:\Road_Project\inference_data\nan\image62.jpg,,,,,121.6
271,,image62.jpg,Crack,0.341947645,62,31.09016,29.96703167,C:\Road_Project\inference_data\nan\image62.jpg,,,,,121.9
272,,image62.jpg,Crack,0.220989376,62,31.09016833,29.96711667,C:\Road_Project\inference_data\nan\image62.jpg,,,,,121.7
273,,image63.jpg,Clear,0,63,31.090175,29.967195,C:\Road_Project\inference_data\nan\image63.jpg,,,,,121.6
274,,image64.jpg,Clear,0,64,31.09018,29.96727,C:\Road_Project\inference_data\nan\image64.jpg,,,,,121.7
275,,image65.jpg,Clear,0,65,31.09018667,29.96735,C:\Road_Project\inference_data\nan\image65.jpg,,,,,122.4
276,,image66.jpg,Clear,0,66,31.09020333,29.96743,C:\Road_Project\inference_data\nan\image66.jpg,,,,,122.8
277,,image67.jpg,Clear,0,67,31.09021667,29.96751167,C:\Road_Project\inference_data\nan\image67.jpg,,,,,123.4
278,,image68.jpg,Clear,0,68,31.09022167,29.96760667,C:\Road_Project\inference_data\nan\image68.jpg,,,,,123.4
279,,image69.jpg,Clear,0,69,31.09023833,29.96769667,C:\Road_Project\inference_data\nan\image69.jpg,,,,,123.6
280,,image70.jpg,Clear,0,70,31.09024333,29.96778333,C:\Road_Project\inference_data\nan\image70.jpg,,,,,124
281,,image71.jpg,Crack,0.430716276,71,31.090245,29.96787167,C:\Road_Project\inference_data\nan\image71.jpg,,,,,124.1
282,,image72.jpg,Clear,0,72,31.090255,29.96795833,C:\Road_Project\inference_data\nan\image72.jpg,,,,,124
283,,image73.jpg,Clear,0,73,31.09025667,29.96803667,C:\Road_Project\inference_data\nan\image73.jpg,,,,,123.2
284,,image74.jpg,Clear,0,74,31.09026167,29.96810667,C:\Road_Project\inference_data\nan\image74.jpg,,,,,122.8
285,,image75.jpg,Clear,0,75,31.09026167,29.96816833,C:\Road_Project\inference_data\nan\image75.jpg,,,,,122.6
286,,image76.jpg,Clear,0,76,31.090265,29.96822333,C:\Road_Project\inference_data\nan\image76.jpg,,,,,122.5
287,,image77.jpg,Clear,0,77,31.09027333,29.96826667,C:\Road_Project\inference_data\nan\image77.jpg,,,,,122.7
288,,image78.jpg,Clear,0,78,31.09028,29.96830833,C:\Road_Project\inference_data\nan\image78.jpg,,,,,122.8
289,,image79.jpg,Crack,0.327367961,79,31.090285,29.968345,C:\Road_Project\inference_data\nan\image79.jpg,,,,,122.8
290,,image80.jpg,Crack,0.480335116,80,31.09028833,29.96837333,C:\Road_Project\inference_data\nan\image80.jpg,,,,,123
291,,image81.jpg,Clear,0,81,31.09029,29.968395,C:\Road_Project\inference_data\nan\image81.jpg,,,,,122.8
292,,image82.jpg,Clear,0,82,31.09029167,29.96841333,C:\Road_Project\inference_data\nan\image82.jpg,,,,,123.3
293,,image83.jpg,Crack,0.345948935,83,31.09029833,29.96843333,C:\Road_Project\inference_data\nan\image83.jpg,,,,,122.7
294,,image84.jpg,Clear,0,84,31.09030667,29.96847,C:\Road_Project\inference_data\nan\image84.jpg,,,,,122.8
295,,image85.jpg,Clear,0,85,31.090315,29.96851667,C:\Road_Project\inference_data\nan\image85.jpg,,,,,122.8
296,,image86.jpg,Crack,0.376351565,86,31.09032,29.96857,C:\Road_Project\inference_data\nan\image86.jpg,,,,,122.8
297,,image87.jpg,Crack,0.524591863,87,31.09032167,29.96862833,C:\Road_Project\inference_data\nan\image87.jpg,,,,,122.7
298,,image87.jpg,Crack,0.361233383,87,31.09031667,29.96868,C:\Road_Project\inference_data\nan\image87.jpg,,,,,123.1
299,,image88.jpg,Lamp_Post,0.201490521,88,31.090315,29.96872,C:\Road_Project\inference_data\nan\image88.jpg,,,,,122.9
300,,image89.jpg,Clear,0,89,31.09031833,29.968745,C:\Road_Project\inference_data\nan\image89.jpg,,,,,123.2
301,,image90.jpg,Clear,0,90,31.090325,29.96876833,C:\Road_Project\inference_data\nan\image90.jpg,,,,,123.4
302,,image91.jpg,Clear,0,91,31.09032833,29.96879,C:\Road_Project\inference_data\nan\image91.jpg,,,,,123.1
303,,image92.jpg,Clear,0,92,31.09032833,29.96881333,C:\Road_Project\inference_data\nan\image92.jpg,,,,,123
304,,image93.jpg,Clear,0,93,31.09033,29.96884333,C:\Road_Project\inference_data\nan\image93.jpg,,,,,123.1
305,,image94.jpg,Clear,0,94,31.09033333,29.968885,C:\Road_Project\inference_data\nan\image94.jpg,,,,,123.3
306,,image95.jpg,Clear,0,95,31.09034167,29.96893833,C:\Road_Project\inference_data\nan\image95.jpg,,,,,123.4
307,,image96.jpg,Clear,0,96,31.09035167,29.96899167,C:\Road_Project\inference_data\nan\image96.jpg,,,,,123.5
308,,image97.jpg,Clear,0,97,31.09035667,29.96905,C:\Road_Project\inference_data\nan\image97.jpg,,,,,123.4
309,,image98.jpg,Clear,0,98,31.09036,29.96911333,C:\Road_Project\inference_data\nan\image98.jpg,,,,,123.3
310,,image99.jpg,Crack,0.520760775,99,31.09036167,29.969175,C:\Road_Project\inference_data\nan\image99.jpg,,,,,123.3
311,,image0.jpg,Clear,0,0,31.09037,29.96924,C:\Road_Project\inference_data\nan\image0.jpg,,,,,123
312,,image1.jpg,Clear,0,1,31.09037,29.96931667,C:\Road_Project\inference_data\nan\image1.jpg,,,,,122.7
313,,image2.jpg,Clear,0,2,31.09037167,29.9694,C:\Road_Project\inference_data\nan\image2.jpg,,,,,122.2
314,,image3.jpg,Clear,0,3,31.090375,29.96948667,C:\Road_Project\inference_data\nan\image3.jpg,,,,,121.4
315,,image4.jpg,Clear,0,4,31.09038,29.969575,C:\Road_Project\inference_data\nan\image4.jpg,,,,,120.8
316,,image5.jpg,Clear,0,5,31.09039,29.96966833,C:\Road_Project\inference_data\nan\image5.jpg,,,,,120.4
317,,image6.jpg,Clear,0,6,31.090395,29.96975833,C:\Road_Project\inference_data\nan\image6.jpg,,,,,120
318,,image7.jpg,Clear,0,7,31.09039833,29.96983833,C:\Road_Project\inference_data\nan\image7.jpg,,,,,119.1
319,,image8.jpg,Clear,0,8,31.09040167,29.96992,C:\Road_Project\inference_data\nan\image8.jpg,,,,,119.5
320,,image9.jpg,Clear,0,9,31.09040333,29.96999833,C:\Road_Project\inference_data\nan\image9.jpg,,,,,120.5
321,,image10.jpg,Crack,0.220359251,10,31.090405,29.97008167,C:\Road_Project\inference_data\nan\image10.jpg,,,,,120.4
322,,image11.jpg,Clear,0,11,31.09040333,29.97015333,C:\Road_Project\inference_data\nan\image11.jpg,,,,,120.6
323,,image12.jpg,Clear,0,12,31.09041,29.97022167,C:\Road_Project\inference_data\nan\image12.jpg,,,,,121
324,,image13.jpg,Clear,0,13,31.09040833,29.970275,C:\Road_Project\inference_data\nan\image13.jpg,,,,,121.7
325,,image14.jpg,Clear,0,14,31.09041,29.970315,C:\Road_Project\inference_data\nan\image14.jpg,,,,,122.6
326,,image15.jpg,Clear,0,15,31.09041,29.97034833,C:\Road_Project\inference_data\nan\image15.jpg,,,,,123.2
327,,image16.jpg,Clear,0,16,31.09041333,29.97038333,C:\Road_Project\inference_data\nan\image16.jpg,,,,,123.5
328,,image17.jpg,Clear,0,17,31.090415,29.97040667,C:\Road_Project\inference_data\nan\image17.jpg,,,,,123.7
329,,image18.jpg,Clear,0,18,31.09041667,29.97043833,C:\Road_Project\inference_data\nan\image18.jpg,,,,,123.4
330,,image19.jpg,Crack,0.29958865,19,31.09041667,29.97048,C:\Road_Project\inference_data\nan\image19.jpg,,,,,123.1
331,,image20.jpg,Clear,0,20,31.090415,29.97053167,C:\Road_Project\inference_data\nan\image20.jpg,,,,,122.6
332,,image21.jpg,Crack,0.497101575,21,31.09042333,29.97058833,C:\Road_Project\inference_data\nan\image21.jpg,,,,,122.6
333,,image22.jpg,Clear,0,22,31.090435,29.97064667,C:\Road_Project\inference_data\nan\image22.jpg,,,,,123.1
334,,image23.jpg,Crack,0.360023975,23,31.09044833,29.97070667,C:\Road_Project\inference_data\nan\image23.jpg,,,,,123.5
335,,image24.jpg,Clear,0,24,31.090455,29.970775,C:\Road_Project\inference_data\nan\image24.jpg,,,,,124.1
336,,image25.jpg,Clear,0,25,31.09046333,29.97083833,C:\Road_Project\inference_data\nan\image25.jpg,,,,,124.1
337,,image26.jpg,Clear,0,26,31.09047167,29.97090167,C:\Road_Project\inference_data\nan\image26.jpg,,,,,123.9
338,,image27.jpg,Crack,0.359441757,27,31.090475,29.97096333,C:\Road_Project\inference_data\nan\image27.jpg,,,,,123.6
339,,image27.jpg,Pothole,0.28226468,27,31.09047667,29.97103,C:\Road_Project\inference_data\nan\image27.jpg,,,,,123.8
340,,image28.jpg,Clear,0,28,31.09047167,29.97110667,C:\Road_Project\inference_data\nan\image28.jpg,,,,,123.4
341,,image29.jpg,Clear,0,29,31.09047333,29.97119333,C:\Road_Project\inference_data\nan\image29.jpg,,,,,123.1
342,,image30.jpg,Crack,0.346493334,30,31.090475,29.97129,C:\Road_Project\inference_data\nan\image30.jpg,,,,,122.3
343,,image31.jpg,Clear,0,31,31.09048,29.97139,C:\Road_Project\inference_data\nan\image31.jpg,,,,,121.2
344,,image32.jpg,Clear,0,32,31.09049667,29.97148667,C:\Road_Project\inference_data\nan\image32.jpg,,,,,119.9
345,,image33.jpg,Clear,0,33,31.090505,29.97157167,C:\Road_Project\inference_data\nan\image33.jpg,,,,,118.4
346,,image34.jpg,Clear,0,34,31.09051333,29.97165167,C:\Road_Project\inference_data\nan\image34.jpg,,,,,117.6
347,,image35.jpg,Clear,0,35,31.09051667,29.971715,C:\Road_Project\inference_data\nan\image35.jpg,,,,,116.8
348,,image36.jpg,Clear,0,36,31.09051833,29.971765,C:\Road_Project\inference_data\nan\image36.jpg,,,,,115.9
349,,image37.jpg,Clear,0,37,31.09052,29.97181167,C:\Road_Project\inference_data\nan\image37.jpg,,,,,115.1
350,,image38.jpg,Clear,0,38,31.09051833,29.971855,C:\Road_Project\inference_data\nan\image38.jpg,,,,,115
351,,image39.jpg,Clear,0,39,31.09051,29.97189667,C:\Road_Project\inference_data\nan\image39.jpg,,,,,115
352,,image40.jpg,Clear,0,40,31.09050667,29.97194167,C:\Road_Project\inference_data\nan\image40.jpg,,,,,114.6
353,,image41.jpg,Clear,0,41,31.090515,29.97197667,C:\Road_Project\inference_data\nan\image41.jpg,,,,,114.5
354,,image42.jpg,Clear,0,42,31.090515,29.97201167,C:\Road_Project\inference_data\nan\image42.jpg,,,,,114.2
355,,image43.jpg,Clear,0,43,31.09051667,29.97204667,C:\Road_Project\inference_data\nan\image43.jpg,,,,,113.8
356,,image44.jpg,Clear,0,44,31.09052167,29.97207167,C:\Road_Project\inference_data\nan\image44.jpg,,,,,113.5
357,,image45.jpg,Clear,0,45,31.09052333,29.97209,C:\Road_Project\inference_data\nan\image45.jpg,,,,,113.3
358,,image46.jpg,Clear,0,46,31.09051667,29.97210833,C:\Road_Project\inference_data\nan\image46.jpg,,,,,113
359,,image47.jpg,Clear,0,47,31.09051333,29.97212833,C:\Road_Project\inference_data\nan\image47.jpg,,,,,112.6
360,,image48.jpg,Clear,0,48,31.09051,29.97215167,C:\Road_Project\inference_data\nan\image48.jpg,,,,,112.2
361,,image49.jpg,Clear,0,49,31.09051333,29.97217833,C:\Road_Project\inference_data\nan\image49.jpg,,,,,112
362,,image50.jpg,Clear,0,50,31.090515,29.972215,C:\Road_Project\inference_data\nan\image50.jpg,,,,,111.4
363,,image51.jpg,Clear,0,51,31.09052167,29.972255,C:\Road_Project\inference_data\nan\image51.jpg,,,,,110.9
364,,image52.jpg,Clear,0,52,31.09052,29.97229,C:\Road_Project\inference_data\nan\image52.jpg,,,,,110.6
365,,image53.jpg,Crack,0.459209472,53,31.09051333,29.97232,C:\Road_Project\inference_data\nan\image53.jpg,,,,,110.3
366,,image53.jpg,Crack,0.266391397,53,31.09051167,29.97235167,C:\Road_Project\inference_data\nan\image53.jpg,,,,,110
367,,image54.jpg,Clear,0,54,31.09051667,29.97238833,C:\Road_Project\inference_data\nan\image54.jpg,,,,,109.8
368,,image55.jpg,Clear,0,55,31.09052,29.97240667,C:\Road_Project\inference_data\nan\image55.jpg,,,,,109.5
369,,image56.jpg,Clear,0,56,31.09052167,29.97243167,C:\Road_Project\inference_data\nan\image56.jpg,,,,,109.3
370,,image57.jpg,Clear,0,57,31.09049667,29.972455,C:\Road_Project\inference_data\nan\image57.jpg,,,,,108.9
371,,image58.jpg,Crack,0.779874384,58,31.09055167,29.97251667,C:\Road_Project\inference_data\nan\image58.jpg,,,,,108.7
372,,image59.jpg,Clear,0,59,31.09056167,29.97256333,C:\Road_Project\inference_data\nan\image59.jpg,,,,,108.4
373,,image60.jpg,Crack,0.222782537,60,31.09055667,29.97261,C:\Road_Project\inference_data\nan\image60.jpg,,,,,108.2
374,,image61.jpg,Crack,0.280233055,61,31.09057,29.97266,C:\Road_Project\inference_data\nan\image61.jpg,,,,,108
375,,image61.jpg,Crack,0.265496999,61,31.09056333,29.972705,C:\Road_Project\inference_data\nan\image61.jpg,,,,,107.8
376,,image62.jpg,Clear,0,62,31.09056333,29.97273,C:\Road_Project\inference_data\nan\image62.jpg,,,,,107.9
377,,image63.jpg,Clear,0,63,31.09057167,29.97277333,C:\Road_Project\inference_data\nan\image63.jpg,,,,,108.2
378,,image64.jpg,Clear,0,64,31.09058,29.97282167,C:\Road_Project\inference_data\nan\image64.jpg,,,,,108.4
379,,image65.jpg,Clear,0,65,31.09058333,29.97288333,C:\Road_Project\inference_data\nan\image65.jpg,,,,,108.8
380,,image66.jpg,Crack,0.279946238,66,31.090585,29.97294667,C:\Road_Project\inference_data\nan\image66.jpg,,,,,109.3
381,,image67.jpg,Clear,0,67,31.09060333,29.97301833,C:\Road_Project\inference_data\nan\image67.jpg,,,,,109.4
382,,image68.jpg,Clear,0,68,31.09062333,29.97309333,C:\Road_Project\inference_data\nan\image68.jpg,,,,,109
383,,image69.jpg,Crack,0.533249915,69,31.09063333,29.97316,C:\Road_Project\inference_data\nan\image69.jpg,,,,,109.9
384,,image70.jpg,Clear,0,70,31.09064833,29.973235,C:\Road_Project\inference_data\nan\image70.jpg,,,,,109.8
385,,image71.jpg,Clear,0,71,31.09065333,29.973305,C:\Road_Project\inference_data\nan\image71.jpg,,,,,109.9
386,,image72.jpg,Crack,0.371509761,72,31.09066,29.97338,C:\Road_Project\inference_data\nan\image72.jpg,,,,,110.3
387,,image72.jpg,Crack,0.250285655,72,31.09066167,29.97345667,C:\Road_Project\inference_data\nan\image72.jpg,,,,,110.6
388,,image73.jpg,Clear,0,73,31.09066833,29.97353667,C:\Road_Project\inference_data\nan\image73.jpg,,,,,111
389,,image74.jpg,Clear,0,74,31.090685,29.97362333,C:\Road_Project\inference_data\nan\image74.jpg,,,,,110.2
390,,image75.jpg,Clear,0,75,31.09069333,29.97370333,C:\Road_Project\inference_data\nan\image75.jpg,,,,,109.8
391,,image76.jpg,Clear,0,76,31.0907,29.97378333,C:\Road_Project\inference_data\nan\image76.jpg,,,,,110.2
392,,image77.jpg,Clear,0,77,31.09071,29.97386667,C:\Road_Project\inference_data\nan\image77.jpg,,,,,110.8
393,,image78.jpg,Clear,0,78,31.09071833,29.97394833,C:\Road_Project\inference_data\nan\image78.jpg,,,,,112
394,,image79.jpg,Clear,0,79,31.09072667,29.97402,C:\Road_Project\inference_data\nan\image79.jpg,,,,,112.9
395,,image80.jpg,Clear,0,80,31.090735,29.974085,C:\Road_Project\inference_data\nan\image80.jpg,,,,,113.5
396,,image81.jpg,Clear,0,81,31.09073333,29.97414333,C:\Road_Project\inference_data\nan\image81.jpg,,,,,113.6
397,,image82.jpg,Clear,0,82,31.09074333,29.97420167,C:\Road_Project\inference_data\nan\image82.jpg,,,,,114.8
398,,image83.jpg,Clear,0,83,31.09075167,29.97426,C:\Road_Project\inference_data\nan\image83.jpg,,,,,116.1
399,,image84.jpg,Crack,0.743768036,84,31.09075167,29.97432,C:\Road_Project\inference_data\nan\image84.jpg,,,,,117.7
400,,image84.jpg,Crack,0.296613544,84,31.090755,29.97439,C:\Road_Project\inference_data\nan\image84.jpg,,,,,119.4
401,,image85.jpg,Clear,0,85,31.09075333,29.97445667,C:\Road_Project\inference_data\nan\image85.jpg,,,,,121.1
402,,image86.jpg,Crack,0.560625732,86,31.09075667,29.97452,C:\Road_Project\inference_data\nan\image86.jpg,,,,,122.4
403,,image86.jpg,Crack,0.415882677,86,31.09076833,29.97457,C:\Road_Project\inference_data\nan\image86.jpg,,,,,122.9
404,,image87.jpg,Clear,0,87,31.09077833,29.97460833,C:\Road_Project\inference_data\nan\image87.jpg,,,,,122.9
405,,image88.jpg,Clear,0,88,31.090785,29.97463667,C:\Road_Project\inference_data\nan\image88.jpg,,,,,122.2
406,,image89.jpg,Crack,0.365640044,89,31.09079833,29.97466,C:\Road_Project\inference_data\nan\image89.jpg,,,,,121.5
407,,image89.jpg,Crack,0.221393764,89,31.090805,29.97468167,C:\Road_Project\inference_data\nan\image89.jpg,,,,,121.2
408,,image90.jpg,Clear,0,90,31.09081333,29.97470333,C:\Road_Project\inference_data\nan\image90.jpg,,,,,121
409,,image91.jpg,Clear,0,91,31.09082333,29.97473,C:\Road_Project\inference_data\nan\image91.jpg,,,,,120.6
410,,image92.jpg,Clear,0,92,31.09083667,29.974755,C:\Road_Project\inference_data\nan\image92.jpg,,,,,120.7
411,,image93.jpg,Clear,0,93,31.09084667,29.97478167,C:\Road_Project\inference_data\nan\image93.jpg,,,,,120.9
412,,image94.jpg,Crack,0.287917167,94,31.090855,29.97479667,C:\Road_Project\inference_data\nan\image94.jpg,,,,,120.5
413,,image95.jpg,Clear,0,95,31.09085833,29.97480333,C:\Road_Project\inference_data\nan\image95.jpg,,,,,119.6
414,,image96.jpg,Clear,0,96,31.09086,29.97480167,C:\Road_Project\inference_data\nan\image96.jpg,,,,,118.8
415,,image97.jpg,Crack,0.492880076,97,31.09086,29.97480167,C:\Road_Project\inference_data\nan\image97.jpg,,,,,118.8
416,,image98.jpg,Clear,0,98,31.09085,29.97480667,C:\Road_Project\inference_data\nan\image98.jpg,,,,,119.5
417,,image99.jpg,Clear,0,99,31.09085833,29.97483333,C:\Road_Project\inference_data\nan\image99.jpg,,,,,119.7
418,,image0.jpg,Clear,0,0,31.09087,29.974865,C:\Road_Project\inference_data\nan\image0.jpg,,,,,120.2
419,,image1.jpg,Clear,0,1,31.09088833,29.97490833,C:\Road_Project\inference_data\nan\image1.jpg,,,,,120.7
420,,image2.jpg,Clear,0,2,31.09090667,29.97495667,C:\Road_Project\inference_data\nan\image2.jpg,,,,,121.2
421,,image3.jpg,Clear,0,3,31.09092833,29.97500333,C:\Road_Project\inference_data\nan\image3.jpg,,,,,121.8
422,,image4.jpg,Clear,0,4,31.09096833,29.97504667,C:\Road_Project\inference_data\nan\image4.jpg,,,,,122.5
423,,image5.jpg,Crack,0.334662467,5,31.091015,29.975085,C:\Road_Project\inference_data\nan\image5.jpg,,,,,122.8
424,,image6.jpg,Clear,0,6,31.09108667,29.975115,C:\Road_Project\inference_data\nan\image6.jpg,,,,,122.3
425,,image7.jpg,Clear,0,7,31.09117,29.97513167,C:\Road_Project\inference_data\nan\image7.jpg,,,,,122.3
426,,image8.jpg,Clear,0,8,31.09124833,29.97514833,C:\Road_Project\inference_data\nan\image8.jpg,,,,,122.2
427,,image9.jpg,Crack,0.759255946,9,31.09132,29.97516333,C:\Road_Project\inference_data\nan\image9.jpg,,,,,121.9
428,,image9.jpg,Crack,0.589505017,9,31.09139333,29.97518,C:\Road_Project\inference_data\nan\image9.jpg,,,,,121.5
429,,image10.jpg,Clear,0,10,31.091465,29.97519333,C:\Road_Project\inference_data\nan\image10.jpg,,,,,121
430,,image11.jpg,Clear,0,11,31.09153,29.975215,C:\Road_Project\inference_data\nan\image11.jpg,,,,,120.6
431,,image12.jpg,Clear,0,12,31.09158333,29.97525167,C:\Road_Project\inference_data\nan\image12.jpg,,,,,120
432,,image13.jpg,Clear,0,13,31.09163333,29.97529167,C:\Road_Project\inference_data\nan\image13.jpg,,,,,119.5
433,,image14.jpg,Crack,0.326747894,14,31.09167333,29.97534,C:\Road_Project\inference_data\nan\image14.jpg,,,,,119.5
434,,image15.jpg,Clear,0,15,31.091705,29.97539167,C:\Road_Project\inference_data\nan\image15.jpg,,,,,119.2
435,,image16.jpg,Crack,0.443248779,16,31.09173333,29.975445,C:\Road_Project\inference_data\nan\image16.jpg,,,,,117.9
436,,image17.jpg,Lamp_Post,0.489269733,17,31.09174333,29.97550167,C:\Road_Project\inference_data\nan\image17.jpg,,,,,117.7
437,,image17.jpg,Lamp_Post,0.435727537,17,31.091745,29.97555333,C:\Road_Project\inference_data\nan\image17.jpg,,,,,117.8
438,,image17.jpg,Lamp_Post,0.374908239,17,31.09174833,29.97559667,C:\Road_Project\inference_data\nan\image17.jpg,,,,,117.6
439,,image17.jpg,Lamp_Post,0.331449509,17,31.091755,29.97562667,C:\Road_Project\inference_data\nan\image17.jpg,,,,,116.9
440,,image17.jpg,Lamp_Post,0.250205427,17,31.09175667,29.97565,C:\Road_Project\inference_data\nan\image17.jpg,,,,,116.6
441,,image18.jpg,Lamp_Post,0.251918107,18,31.091755,29.97567,C:\Road_Project\inference_data\nan\image18.jpg,,,,,116.6
442,,image19.jpg,speed bump,0.211682558,19,31.09175167,29.97568333,C:\Road_Project\inference_data\nan\image19.jpg,,,,,117
443,,image20.jpg,Lamp_Post,0.800430536,20,31.09175167,29.97569833,C:\Road_Project\inference_data\nan\image20.jpg,,,,,116.9
444,,image20.jpg,Lamp_Post,0.468999624,20,31.09175167,29.97572333,C:\Road_Project\inference_data\nan\image20.jpg,,,,,116.9
445,,image20.jpg,Lamp_Post,0.345789075,20,31.09175667,29.97575333,C:\Road_Project\inference_data\nan\image20.jpg,,,,,117.2
446,,image20.jpg,Lamp_Post,0.299104184,20,31.09176667,29.97579167,C:\Road_Project\inference_data\nan\image20.jpg,,,,,117.5
447,,image20.jpg,Lamp_Post,0.246132836,20,31.09177667,29.975835,C:\Road_Project\inference_data\nan\image20.jpg,,,,,118.1
448,,image20.jpg,Lamp_Post,0.224990383,20,31.09179167,29.97588,C:\Road_Project\inference_data\nan\image20.jpg,,,,,118.7
